"Date","WPUID61"
1978-03-01,67.9
1978-04-01,68.5
1978-05-01,68.9
1978-06-01,69.3
1978-07-01,69.6
1978-08-01,70
1978-09-01,70.5
1978-10-01,71.2
1978-11-01,71.6
1978-12-01,71.9
1979-01-01,72.8
1979-02-01,73.7
1979-03-01,74.7
1979-04-01,76.1
1979-05-01,76.8
1979-06-01,77.6
1979-07-01,78.9
1979-08-01,79.9
1979-09-01,81.1
1979-10-01,82.3
1979-11-01,82.8
1979-12-01,83.5
1980-01-01,85.8
1980-02-01,87.6
1980-03-01,88.4
1980-04-01,88.8
1980-05-01,89.2
1980-06-01,89.8
1980-07-01,90.7
1980-08-01,91.6
1980-09-01,91.9
1980-10-01,92.7
1980-11-01,93.1
1980-12-01,94.1
1981-01-01,95.4
1981-02-01,96.1
1981-03-01,97.3
1981-04-01,98.5
1981-05-01,98.8
1981-06-01,99
1981-07-01,99.4
1981-08-01,99.9
1981-09-01,99.8
1981-10-01,99.7
1981-11-01,99.5
1981-12-01,99.7
1982-01-01,100.2
1982-02-01,100.2
1982-03-01,100.1
1982-04-01,99.9
1982-05-01,99.8
1982-06-01,99.8
1982-07-01,100.2
1982-08-01,100.1
1982-09-01,100
1982-10-01,99.9
1982-11-01,99.8
1982-12-01,99.9
1983-01-01,99.6
1983-02-01,99.8
1983-03-01,99.7
1983-04-01,99.5
1983-05-01,99.8
1983-06-01,100.3
1983-07-01,100.8
1983-08-01,101.2
1983-09-01,101.6
1983-10-01,101.7
1983-11-01,101.6
1983-12-01,101.7
1984-01-01,101.9
1984-02-01,102.3
1984-03-01,103
1984-04-01,103.2
1984-05-01,103.4
1984-06-01,103.6
1984-07-01,103.6
1984-08-01,103.4
1984-09-01,103.2
1984-10-01,103.1
1984-11-01,103.2
1984-12-01,103.1
1985-01-01,103
1985-02-01,102.7
1985-03-01,102.7
1985-04-01,102.9
1985-05-01,103.1
1985-06-01,102.9
1985-07-01,102.6
1985-08-01,102.4
1985-09-01,102.3
1985-10-01,102.3
1985-11-01,102.5
1985-12-01,102.8
1986-01-01,102.3
1986-02-01,101
1986-03-01,99.7
1986-04-01,99
1986-05-01,98.8
1986-06-01,98.8
1986-07-01,98.2
1986-08-01,98.1
1986-09-01,98.6
1986-10-01,98.2
1986-11-01,98.2
1986-12-01,98.3
1987-01-01,98.9
1987-02-01,99.5
1987-03-01,99.6
1987-04-01,100.2
1987-05-01,100.9
1987-06-01,101.5
1987-07-01,102.1
1987-08-01,102.5
1987-09-01,102.7
1987-10-01,103.1
1987-11-01,103.4
1987-12-01,103.6
1988-01-01,104.2
1988-02-01,104.3
1988-03-01,104.7
1988-04-01,105.6
1988-05-01,106.3
1988-06-01,107.4
1988-07-01,108.2
1988-08-01,108.4
1988-09-01,108.7
1988-10-01,108.6
1988-11-01,108.9
1988-12-01,109.4
1989-01-01,110.6
1989-02-01,111
1989-03-01,111.5
1989-04-01,112.4
1989-05-01,112.7
1989-06-01,112.7
1989-07-01,112.5
1989-08-01,112
1989-09-01,112.4
1989-10-01,112.3
1989-11-01,112
1989-12-01,111.9
1990-01-01,113.4
1990-02-01,112.5
1990-03-01,112.4
1990-04-01,112.8
1990-05-01,113.1
1990-06-01,113.1
1990-07-01,113.1
1990-08-01,114.4
1990-09-01,116.3
1990-10-01,117.9
1990-11-01,117.9
1990-12-01,116.7
1991-01-01,116.4
1991-02-01,115.5
1991-03-01,114.2
1991-04-01,113.9
1991-05-01,114
1991-06-01,114.3
1991-07-01,114
1991-08-01,114.2
1991-09-01,114.6
1991-10-01,114.2
1991-11-01,114
1991-12-01,113.7
1992-01-01,113.2
1992-02-01,113.5
1992-03-01,113.6
1992-04-01,113.8
1992-05-01,114.5
1992-06-01,115.4
1992-07-01,115.5
1992-08-01,115.5
1992-09-01,115.8
1992-10-01,115.4
1992-11-01,115
1992-12-01,114.8
1993-01-01,115.2
1993-02-01,115.6
1993-03-01,116
1993-04-01,116.3
1993-05-01,116.2
1993-06-01,116.7
1993-07-01,116.6
1993-08-01,116.6
1993-09-01,116.8
1993-10-01,116.5
1993-11-01,116.4
1993-12-01,116
1994-01-01,116.2
1994-02-01,116.6
1994-03-01,116.8
1994-04-01,116.9
1994-05-01,117.2
1994-06-01,118.2
1994-07-01,118.7
1994-08-01,119.5
1994-09-01,120.1
1994-10-01,120
1994-11-01,120.9
1994-12-01,121.1
1995-01-01,122.5
1995-02-01,123.4
1995-03-01,124
1995-04-01,124.7
1995-05-01,125.3
1995-06-01,125.8
1995-07-01,126
1995-08-01,126
1995-09-01,125.9
1995-10-01,125.4
1995-11-01,125.1
1995-12-01,125.1
1996-01-01,125.2
1996-02-01,124.7
1996-03-01,124.9
1996-04-01,125.4
1996-05-01,126.2
1996-06-01,126.2
1996-07-01,125.9
1996-08-01,126.1
1996-09-01,126.7
1996-10-01,126
1996-11-01,125.7
1996-12-01,126
1997-01-01,126.3
1997-02-01,126.1
1997-03-01,125.6
1997-04-01,125.3
1997-05-01,125.4
1997-06-01,125.8
1997-07-01,125.5
1997-08-01,125.8
1997-09-01,126
1997-10-01,125.5
1997-11-01,125.5
1997-12-01,125
1998-01-01,124.2
1998-02-01,123.8
1998-03-01,123.3
1998-04-01,123.3
1998-05-01,123.5
1998-06-01,123.5
1998-07-01,123.5
1998-08-01,123.2
1998-09-01,122.9
1998-10-01,122.3
1998-11-01,121.8
1998-12-01,120.9
1999-01-01,120.9
1999-02-01,120.4
1999-03-01,120.7
1999-04-01,121.6
1999-05-01,122.2
1999-06-01,123
1999-07-01,123.9
1999-08-01,124.6
1999-09-01,125.3
1999-10-01,125
1999-11-01,125.2
1999-12-01,125.4
2000-01-01,125.9
2000-02-01,126.9
2000-03-01,127.8
2000-04-01,128
2000-05-01,128.3
2000-06-01,129.8
2000-07-01,130.3
2000-08-01,129.9
2000-09-01,131.1
2000-10-01,130.8
2000-11-01,130.5
2000-12-01,130.6
2001-01-01,131.7
2001-02-01,131.3
2001-03-01,130.7
2001-04-01,130.7
2001-05-01,131.3
2001-06-01,131.4
2001-07-01,130
2001-08-01,129.7
2001-09-01,130.1
2001-10-01,127.7
2001-11-01,126.6
2001-12-01,125.4
2002-01-01,125.5
2002-02-01,125.2
2002-03-01,126.1
2002-04-01,127.2
2002-05-01,127.1
2002-06-01,127.7
2002-07-01,128.1
2002-08-01,128.4
2002-09-01,129.3
2002-10-01,129.7
2002-11-01,129.7
2002-12-01,129.4
2003-01-01,131.1
2003-02-01,133.5
2003-03-01,136.2
2003-04-01,133
2003-05-01,132.5
2003-06-01,133.5
2003-07-01,133.7
2003-08-01,134.1
2003-09-01,134.1
2003-10-01,134.1
2003-11-01,134.1
2003-12-01,134.5
2004-01-01,136.2
2004-02-01,137.3
2004-03-01,138.3
2004-04-01,140.2
2004-05-01,142
2004-06-01,142.8
2004-07-01,143.5
2004-08-01,144.8
2004-09-01,145.3
2004-10-01,146.5
2004-11-01,147.4
2004-12-01,146.9
2005-01-01,148
2005-02-01,148.8
2005-03-01,150.4
2005-04-01,151.5
2005-05-01,151
2005-06-01,151.7
2005-07-01,153.2
2005-08-01,153.9
2005-09-01,158
2005-10-01,162.5
2005-11-01,159.9
2005-12-01,159.6
2006-01-01,161.6
2006-02-01,160.7
2006-03-01,161.2
2006-04-01,163.1
2006-05-01,164.9
2006-06-01,166.1
2006-07-01,166.6
2006-08-01,167.4
2006-09-01,165.4
2006-10-01,162.9
2006-11-01,163.3
2006-12-01,164.1
2007-01-01,163.3
2007-02-01,164.3
2007-03-01,166.6
2007-04-01,169.1
2007-05-01,171.1
2007-06-01,172
2007-07-01,173.6
2007-08-01,171.5
2007-09-01,172.2
2007-10-01,172.2
2007-11-01,176.2
2007-12-01,175.7
2008-01-01,177.8
2008-02-01,179.1
2008-03-01,184.5
2008-04-01,187.3
2008-05-01,192.8
2008-06-01,197.2
2008-07-01,203.1
2008-08-01,199.4
2008-09-01,198.6
2008-10-01,189
2008-11-01,179.2
2008-12-01,171.6
2009-01-01,171.4
2009-02-01,169.7
2009-03-01,168
2009-04-01,168.6
2009-05-01,170.2
2009-06-01,172.7
2009-07-01,172.3
2009-08-01,174.8
2009-09-01,174.7
2009-10-01,174.5
2009-11-01,176
2009-12-01,176.5
2010-01-01,179.4
2010-02-01,179.2
2010-03-01,181.2
2010-04-01,183.2
2010-05-01,184.3
2010-06-01,183.3
2010-07-01,183.1
2010-08-01,183.8
2010-09-01,184.1
2010-10-01,185.3
2010-11-01,186.4
2010-12-01,187.8
2011-01-01,190.6
2011-02-01,193.7
2011-03-01,197.6
2011-04-01,201
2011-05-01,203.2
2011-06-01,203.3
2011-07-01,204.1
2011-08-01,202.8
2011-09-01,203.2
2011-10-01,200.2
2011-11-01,199.9
2011-12-01,198.5
2012-01-01,198.8
2012-02-01,200
2012-03-01,203.3
2012-04-01,203
2012-05-01,201.5
2012-06-01,199.7
2012-07-01,198.8
2012-08-01,200.7
2012-09-01,202.7
2012-10-01,201.8
2012-11-01,199.5
2012-12-01,199.2
2013-01-01,200
2013-02-01,202.5
2013-03-01,201.5
2013-04-01,200.8
2013-05-01,201
2013-06-01,201.3
2013-07-01,201.3
2013-08-01,201.6
2013-09-01,201.5
2013-10-01,200.1
2013-11-01,198.8
2013-12-01,199.3
2014-01-01,200.9
2014-02-01,202.1
2014-03-01,203
2014-04-01,203.8
2014-05-01,203.8
2014-06-01,204.3
2014-07-01,204.5
2014-08-01,204.4
2014-09-01,203.8
2014-10-01,200.5
2014-11-01,197.7
2014-12-01,194.2
2015-01-01,189.7
2015-02-01,189.2
2015-03-01,189.3
2015-04-01,188.3
2015-05-01,190.2
2015-06-01,191.6
2015-07-01,191.2
2015-08-01,189.6
2015-09-01,186.8
2015-10-01,185.1
2015-11-01,183.4
2015-12-01,181.3
2016-01-01,179.6
2016-02-01,178.3
2016-03-01,178.8
2016-04-01,179.7
2016-05-01,181.6
2016-06-01,183.8
2016-07-01,184.2
2016-08-01,183.9
2016-09-01,184.4
2016-10-01,184
2016-11-01,183.6
2016-12-01,184.6
2017-01-01,186.7
2017-02-01,188
2017-03-01,188.3
2017-04-01,189.4
2017-05-01,189.9
2017-06-01,190.8
2017-07-01,190.8
2017-08-01,191.5
2017-09-01,192.7
2017-10-01,192.9
2017-11-01,193.5
2017-12-01,193.9
2018-01-01,195.4
2018-02-01,197
2018-03-01,197.3
2018-04-01,198.5
2018-05-01,201.7
2018-06-01,203.4
2018-07-01,203.6
2018-08-01,203.8
2018-09-01,204.3
2018-10-01,204.6
2018-11-01,202.2
2018-12-01,199.4
2019-01-01,197.8
2019-02-01,198.2
2019-03-01,199.6
2019-04-01,200.2
2019-05-01,200.2
2019-06-01,198.8
2019-07-01,198.9
2019-08-01,197.7
2019-09-01,197.2
2019-10-01,196.8
2019-11-01,196.4
2019-12-01,196
2020-01-01,195.8
2020-02-01,194.2
2020-03-01,191.7
2020-04-01,185
2020-05-01,185.8
2020-06-01,188.8
2020-07-01,191.6
2020-08-01,193.2
2020-09-01,194.1
2020-10-01,195
2020-11-01,196.1
2020-12-01,198.9
2021-01-01,202.5
2021-02-01,207.9
2021-03-01,215.5
2021-04-01,219.6
2021-05-01,227.3
2021-06-01,232.2
2021-07-01,235.954
2021-08-01,237.72
2021-09-01,240.221
2021-10-01,245.093
2021-11-01,248.26
2021-12-01,247.395
2022-01-01,252.652
2022-02-01,256.371
2022-03-01,263.078
2022-04-01,267.832
2022-05-01,276.454
2022-06-01,283.071
2022-07-01,276.593
2022-08-01,271.823
2022-09-01,271.092
2022-10-01,269.784
2022-11-01,267.155
2022-12-01,259.36
2023-01-01,262.459
2023-02-01,261.803
2023-03-01,260.464
2023-04-01,258.788
2023-05-01,256.485
2023-06-01,256.538
2023-07-01,255.53
2023-08-01,259.941
2023-09-01,260.867
2023-10-01,257.315
2023-11-01,256.124
